transaction_amount,transaction_hour,location_mismatch,previous_fraud_flags,velocity_last_1hr,account_age_days,failed_auth_attempts,ip_country_match,amount_deviation_ratio,is_weekend,distance_from_home_km,cvv_match,is_fraudulent_transaction,cvv_match_missing,transaction_amount_missing,ip_country_match_missing,device_type_mobile,device_type_tablet,device_type_unknown,card_type_debit,card_type_prepaid,card_type_virtual,transaction_channel_mobile_app,transaction_channel_online,transaction_channel_pos,merchant_category_electronics,merchant_category_entertainment,merchant_category_gambling,merchant_category_groceries,merchant_category_healthcare,merchant_category_retail,merchant_category_travel
285.63,12.0,0.0,0.0,1.0,184.0,0.0,1.0,6.643,0.0,5.77,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
154.94,9.0,0.0,,2.0,1945.0,0.0,1.0,,1.0,16.98,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
70.74,14.0,1.0,0.0,0.0,462.0,0.0,0.0,,0.0,16.63,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
85.7,20.0,0.0,0.0,1.0,4129.0,,1.0,0.2442,0.0,32.15,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126.26,8.0,0.0,0.0,2.0,3009.0,,1.0,3891.8663,0.0,,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54.7,7.0,0.0,,,67.0,0.0,1.0,,1.0,54.37,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1485.24,1.0,1.0,5.0,7.0,46.0,,0.0,3.1102,0.0,260.93,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
336.42,15.0,0.0,0.0,1.0,,0.0,1.0,0.3766,0.0,21.28,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
168.37,6.0,0.0,0.0,2.0,,,1.0,2.3116,1.0,,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
220.37,17.0,0.0,0.0,,18.0,0.0,1.0,0.586,0.0,18.11,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
126.26,12.0,0.0,4.0,3.0,,,1.0,7.5328,1.0,222.07,1.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
60.66,16.0,0.0,0.0,1.0,724.0,0.0,1.0,-0.9558,0.0,65.95,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
94.59,13.0,0.0,0.0,,385.0,,1.0,-0.7188,1.0,1.5,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3128.73,0.0,1.0,0.0,,21.0,,0.0,30.5481,0.0,55.69,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
147.86,23.0,0.0,0.0,4.0,212.0,1.0,1.0,-0.161,0.0,0.05,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
84.8,13.0,0.0,0.0,1.0,875.0,0.0,1.0,-0.5837,0.0,32.94,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
271.71,11.0,0.0,,0.0,,0.0,1.0,-0.0663,0.0,0.99,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
155.54,19.0,0.0,,0.0,251.0,0.0,1.0,1.5271,0.0,,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
363.35,10.0,0.0,,,993.0,0.0,1.0,1.0565,0.0,10.28,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
42.58,18.0,0.0,0.0,0.0,419.0,1.0,1.0,-0.5976,0.0,3.21,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53.06,14.0,0.0,0.0,,,0.0,1.0,-0.8004,1.0,,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
127.37,0.0,0.0,0.0,2.0,1401.0,,1.0,1.373,0.0,8.76,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
52.17,11.0,0.0,1.0,0.0,154.0,0.0,1.0,-0.8472,0.0,8.58,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
333.34,12.0,1.0,0.0,1.0,,,1.0,0.6264,0.0,13.33,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6656.34,5.0,1.0,1.0,2.0,,1.0,0.0,32.8587,0.0,572.27,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
125.87,12.0,0.0,1.0,0.0,875.0,0.0,1.0,,0.0,9.89,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
15.17,13.0,0.0,,,53.0,0.0,1.0,-0.9216,0.0,7.68,1.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
126.26,12.0,0.0,0.0,1.0,2719.0,,1.0,3.2281,1.0,37.33,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8753.88,18.0,1.0,1.0,8.0,,1.0,1.0,,1.0,2552.25,1.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
198.24,8.0,0.0,0.0,1.0,483.0,,1.0,-0.1023,0.0,22.99,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33.8,13.0,0.0,,0.0,,,1.0,-0.8656,1.0,3.24,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
126.26,12.0,1.0,4.0,11.0,3.0,1.0,0.0,,0.0,,1.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
146.32,21.0,0.0,0.0,1.0,808.0,0.0,1.0,1.6329,0.0,18.67,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
493.98,12.0,0.0,0.0,2.0,1592.0,0.0,1.0,1.6748,0.0,,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
57.85,4.0,0.0,0.0,1.0,1534.0,0.0,1.0,,0.0,22.17,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22.5,11.0,0.0,0.0,,,0.0,0.0,-0.8367,0.0,26.27,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
82.08,7.0,0.0,0.0,,,0.0,1.0,,1.0,,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44.21,6.0,0.0,0.0,0.0,523.0,0.0,1.0,,0.0,9.12,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
218.16,16.0,0.0,0.0,1.0,,,1.0,,0.0,4.31,1.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
437.0,11.0,0.0,0.0,0.0,294.0,0.0,1.0,4.9524,0.0,15.83,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
236.22,22.0,0.0,0.0,0.0,105.0,0.0,1.0,0.5335,0.0,31.08,1.0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
137.37,15.0,0.0,0.0,0.0,,0.0,1.0,0.4989,0.0,19.35,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
299.86,15.0,0.0,0.0,0.0,,0.0,1.0,0.3798,1.0,23.63,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
126.26,14.0,0.0,0.0,,9.0,1.0,1.0,-0.7774,0.0,9.39,1.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
126.26,14.0,0.0,,,1568.0,,1.0,,0.0,,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1260.1,12.0,1.0,3.0,,39.0,,0.0,,0.0,122.05,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
483285.36,2.0,0.0,0.0,1.0,381.0,,1.0,,0.0,45.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101.72,19.0,0.0,0.0,1.0,172.0,0.0,1.0,-0.587,0.0,28.01,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4136.86,8.0,1.0,3.0,,18.0,4.0,0.0,15.8637,1.0,1259.56,1.0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
45.66,10.0,0.0,0.0,1.0,,1.0,1.0,-0.7065,0.0,11.12,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
237.5,16.0,0.0,1.0,,,0.0,1.0,1.3052,0.0,5.7,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
126.26,11.0,0.0,0.0,,936.0,0.0,1.0,,0.0,42.34,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
126.26,18.0,0.0,0.0,1.0,1520.0,,1.0,,0.0,16.05,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
141.84,12.0,0.0,0.0,,583.0,2.0,0.0,,1.0,10.19,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
285.76,7.0,0.0,0.0,,,,1.0,-0.2372,0.0,5.98,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
46.5,17.0,0.0,0.0,0.0,342.0,0.0,1.0,-0.9096,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
426.2,9.0,0.0,0.0,1.0,774.0,0.0,1.0,0.4763,0.0,0.7,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
74.68,12.0,0.0,0.0,2.0,,0.0,1.0,1.2247,0.0,33.42,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
61.97,11.0,0.0,0.0,,1106.0,0.0,1.0,-0.2542,0.0,63.57,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
126.26,10.0,0.0,0.0,2.0,388.0,1.0,1.0,-0.1093,0.0,14.91,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
11.77,13.0,0.0,0.0,,386.0,0.0,1.0,-0.9016,1.0,1.24,1.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
74.67,10.0,0.0,0.0,1.0,44.0,0.0,1.0,-0.8651,0.0,16.71,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97.06,16.0,0.0,0.0,1.0,43.0,0.0,1.0,-0.8456,0.0,14.88,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
126.26,14.0,0.0,0.0,0.0,650.0,1.0,1.0,-0.3415,0.0,29.08,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
126.26,13.0,0.0,0.0,1.0,1089.0,,1.0,-0.7343,0.0,1.18,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
233.69,18.0,0.0,0.0,2.0,184.0,0.0,1.0,,1.0,33.22,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1111.94,3.0,1.0,2.0,8.0,,5.0,0.0,,0.0,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126.26,22.0,1.0,5.0,6.0,,,0.0,,0.0,361.14,1.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
637.48,12.0,0.0,0.0,,,0.0,1.0,9.8623,0.0,21.38,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
126.26,14.0,0.0,0.0,,816.0,0.0,1.0,0.8419,0.0,,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
27.21,20.0,0.0,0.0,2.0,1788.0,0.0,1.0,-0.4581,0.0,37.64,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24.27,18.0,0.0,0.0,0.0,37.0,0.0,1.0,-0.7159,1.0,20.86,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
200.84,14.0,0.0,0.0,1.0,,0.0,1.0,2.3305,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
350.87,6.0,0.0,0.0,,507.0,0.0,1.0,,0.0,3.6,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
274.93,17.0,0.0,0.0,1.0,1345.0,0.0,1.0,2.4211,0.0,30.53,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
258.34,16.0,0.0,1.0,2.0,1602.0,,1.0,0.0165,0.0,19.39,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
318.45,17.0,0.0,1.0,1.0,336.0,0.0,1.0,-0.2928,0.0,10.89,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103.49,8.0,0.0,0.0,1.0,676.0,0.0,1.0,,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
158.42,7.0,0.0,0.0,,44.0,0.0,0.0,,1.0,9.57,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202469.88,16.0,0.0,,,1216.0,0.0,1.0,4807.4649,0.0,8.5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
163.81,12.0,0.0,0.0,1.0,606.0,,1.0,1.1281,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47.7,16.0,0.0,0.0,,,0.0,1.0,0.7108,0.0,21.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60.61,12.0,0.0,,,320.0,1.0,1.0,-0.7203,1.0,23.74,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
126.26,18.0,0.0,0.0,1.0,278.0,0.0,1.0,-0.5621,1.0,1.17,1.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8.94,15.0,0.0,0.0,2.0,583.0,0.0,1.0,-0.831,0.0,,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
126.26,13.0,0.0,,1.0,1941.0,0.0,1.0,-0.7829,1.0,,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
154.09,16.0,1.0,0.0,3.0,408.0,0.0,1.0,-0.6983,0.0,38.98,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
332.77,11.0,1.0,1.0,1.0,678.0,,1.0,-0.0777,0.0,9.71,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22.16,18.0,0.0,1.0,2.0,1277.0,0.0,1.0,-0.933,1.0,33.14,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
126.26,19.0,0.0,0.0,0.0,1103.0,,1.0,-0.7944,0.0,,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
12.18,9.0,0.0,0.0,1.0,,0.0,1.0,,0.0,2.13,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
229.45,10.0,0.0,0.0,1.0,934.0,0.0,1.0,-0.4226,0.0,137.49,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
71.23,20.0,0.0,0.0,2.0,308.0,0.0,1.0,-0.6813,0.0,66.79,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85.94,8.0,0.0,0.0,,,0.0,1.0,-0.7933,1.0,2.74,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
924207.84,10.0,0.0,1.0,1.0,535.0,0.0,1.0,3028.5601,0.0,10.53,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.65,16.0,0.0,0.0,0.0,622.0,0.0,1.0,,0.0,9.14,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112.59,6.0,0.0,1.0,0.0,423.0,0.0,1.0,-0.4607,0.0,4.93,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
75.72,18.0,0.0,0.0,4.0,881.0,0.0,1.0,-0.732,1.0,,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
126.26,15.0,1.0,1.0,8.0,143.0,2.0,0.0,2.0847,1.0,,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
42.13,10.0,1.0,1.0,0.0,,0.0,1.0,0.1742,0.0,,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
459.32,17.0,0.0,0.0,0.0,3385.0,0.0,1.0,1.233,1.0,20.72,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
776810.86,12.0,0.0,0.0,1.0,1043.0,,1.0,,0.0,19.96,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42.78,16.0,0.0,,3.0,,0.0,1.0,-0.1084,1.0,,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7.32,20.0,0.0,0.0,1.0,2658.0,0.0,1.0,,0.0,7.59,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
12.98,11.0,0.0,0.0,1.0,205.0,0.0,1.0,,1.0,9.7,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
340.1,12.0,0.0,0.0,,,0.0,1.0,-0.2601,1.0,,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
10.65,2.0,0.0,,3.0,,0.0,1.0,-0.7851,0.0,7.11,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
350.63,20.0,0.0,0.0,1.0,24.0,0.0,1.0,1.6016,0.0,,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
65.76,0.0,0.0,0.0,,1924.0,0.0,1.0,-0.7035,0.0,101.38,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19.7,3.0,0.0,0.0,2.0,624.0,0.0,1.0,-0.7804,0.0,6.86,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
176.96,16.0,0.0,0.0,1.0,852.0,0.0,1.0,1.9708,1.0,7.48,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44.13,12.0,0.0,0.0,,623.0,0.0,1.0,-0.918,0.0,16.67,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
331.83,9.0,0.0,0.0,0.0,246.0,,1.0,1.2941,0.0,,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
87862.44,6.0,0.0,0.0,1.0,435.0,0.0,1.0,3267.8572,1.0,55.3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19.55,9.0,0.0,0.0,1.0,2107.0,0.0,1.0,-0.8837,0.0,1.31,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
103.8,15.0,0.0,0.0,,2166.0,1.0,1.0,-0.0903,0.0,,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1018.08,22.0,1.0,3.0,,,,0.0,0.742,0.0,,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
41.53,1.0,0.0,0.0,,260.0,,1.0,-0.7734,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
701.79,3.0,0.0,0.0,5.0,4.0,5.0,0.0,0.5524,1.0,77.88,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
126.26,10.0,0.0,0.0,,1892.0,,1.0,-0.9449,0.0,10.16,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
126.26,6.0,0.0,0.0,1.0,6910.0,,1.0,0.5105,0.0,1.58,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126.26,12.0,0.0,0.0,1.0,678.0,0.0,1.0,665.8761,1.0,38.26,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24.42,7.0,0.0,1.0,1.0,,0.0,0.0,-0.9466,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
795825.14,17.0,1.0,,,686.0,0.0,1.0,3026.9519,1.0,49.98,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
381428.75,11.0,0.0,1.0,1.0,394.0,,1.0,3864.8605,1.0,11.67,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
66.48,17.0,0.0,0.0,0.0,248.0,0.0,1.0,-0.0949,0.0,47.07,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
65.27,12.0,0.0,0.0,0.0,2621.0,,1.0,-0.9153,0.0,,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126.26,21.0,0.0,2.0,,,4.0,0.0,25.6238,0.0,,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
86.73,10.0,0.0,0.0,1.0,,0.0,1.0,-0.3872,0.0,,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
328.43,10.0,0.0,0.0,1.0,,,1.0,8.1473,0.0,,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
126.26,13.0,0.0,1.0,1.0,1146.0,,1.0,-0.502,0.0,44.68,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
171.1,14.0,0.0,0.0,2.0,,,1.0,-0.606,1.0,8.12,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
132.56,9.0,0.0,0.0,,61.0,0.0,1.0,-0.8043,0.0,1.53,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
126.26,13.0,1.0,3.0,5.0,44.0,6.0,0.0,,0.0,466.63,1.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
333.98,4.0,0.0,0.0,,618.0,,1.0,3.1129,0.0,30.86,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
145.37,17.0,0.0,0.0,,32.0,,1.0,0.0046,0.0,11.54,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
349.12,15.0,0.0,,1.0,329.0,,1.0,,0.0,22.12,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126.26,13.0,0.0,0.0,1.0,59.0,0.0,1.0,1.9734,0.0,,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
158.14,11.0,0.0,0.0,0.0,1007.0,,1.0,5.9816,1.0,50.33,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
291.76,15.0,0.0,1.0,,,,1.0,0.3011,0.0,29.29,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126.26,16.0,0.0,0.0,1.0,352.0,0.0,1.0,-0.9523,0.0,15.06,1.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
108.81,14.0,1.0,0.0,1.0,1739.0,0.0,1.0,-0.1954,0.0,54.38,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
317.49,0.0,0.0,2.0,,,0.0,1.0,,0.0,0.98,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
283.49,10.0,0.0,0.0,,436.0,0.0,1.0,12.1437,1.0,16.35,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
60.19,6.0,0.0,0.0,0.0,667.0,0.0,1.0,-0.8884,0.0,42.19,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
131.11,10.0,0.0,0.0,0.0,369.0,0.0,1.0,0.3315,0.0,30.77,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
241.68,4.0,0.0,0.0,1.0,1123.0,,1.0,3.1045,0.0,7.62,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
126.26,15.0,0.0,2.0,1.0,805.0,,1.0,,0.0,16.94,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
126.26,5.0,1.0,3.0,,39.0,,1.0,0.3923,0.0,180.9,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
515706.08,8.0,0.0,0.0,,135.0,1.0,1.0,,1.0,2.16,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
126.26,22.0,0.0,,,28.0,0.0,1.0,5.1847,0.0,14.96,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
105.77,14.0,0.0,0.0,,481.0,0.0,1.0,-0.4334,0.0,22.51,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
199.02,17.0,0.0,0.0,0.0,207.0,0.0,1.0,1.3888,1.0,11.96,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
161.58,0.0,0.0,0.0,1.0,3459.0,0.0,1.0,1.7769,0.0,159.9,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114.3,11.0,0.0,0.0,4.0,1656.0,0.0,1.0,1.1031,0.0,,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
126.26,11.0,0.0,0.0,2.0,,0.0,1.0,-0.4609,0.0,23.48,1.0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
909.45,3.0,1.0,1.0,10.0,64.0,2.0,0.0,1.6232,0.0,441.81,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
66.66,6.0,0.0,0.0,2.0,666.0,,1.0,-0.6747,0.0,51.75,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
89.18,13.0,0.0,,2.0,942.0,0.0,1.0,-0.5415,1.0,5.53,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
126.26,7.0,0.0,0.0,1.0,673.0,0.0,1.0,-0.0607,0.0,9.68,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
