transaction_id,transaction_amount,transaction_hour,device_type,location_mismatch,previous_fraud_flags,velocity_last_1hr,merchant_category,card_type,account_age_days,failed_auth_attempts,ip_country_match,amount_deviation_ratio,transaction_channel,is_weekend,distance_from_home_km,cvv_match,is_fraudulent_transaction
TXN0000789,5.1,16.0,mobile,0.0,0.0,3.0,groceries,credit,311.0,0.0,1.0,,pos,1.0,11.49,1.0,0
TXN0000790,30.95,19.0,mobile,0.0,,1.0,crypto,credit,,0.0,1.0,-0.5475,online,0.0,23.23,1.0,0
TXN0000791,,9.0,,0.0,0.0,0.0,entertainment,,,,1.0,,online,,27.29,,0
TXN0000792,26.38,15.0,mobile,,0.0,1.0,retail,credit,373.0,0.0,1.0,-0.7315,pos,1.0,1.41,1.0,0
TXN0000793,86.75,20.0,,0.0,0.0,0.0,entertainment,credit,1794.0,0.0,1.0,-0.7096,,1.0,12.69,,0
TXN0000794,154.56,20.0,mobile,0.0,0.0,,gambling,debit,518.0,0.0,,-0.006,pos,0.0,4.1,1.0,0
TXN0000795,207.66,9.0,,1.0,0.0,1.0,groceries,debit,2080.0,0.0,1.0,0.7247,pos,0.0,,1.0,0
TXN0000796,47.65,0.0,tablet,0.0,0.0,1.0,retail,debit,2966.0,0.0,1.0,-0.6224,atm,,6.04,,0
TXN0000797,213.48,16.0,desktop,0.0,0.0,3.0,retail,credit,511.0,0.0,1.0,-0.0765,pos,0.0,1.7,1.0,0
TXN0000798,29.68,,tablet,0.0,0.0,,retail,,242.0,0.0,,-0.8261,pos,0.0,7.77,,0
TXN0000799,34.64,17.0,mobile,0.0,0.0,2.0,,debit,1107.0,0.0,,-0.4272,pos,0.0,33.55,1.0,0
TXN0000800,85.33,16.0,desktop,0.0,0.0,3.0,retail,,892.0,0.0,1.0,-0.7917,pos,0.0,8.22,1.0,0
TXN0000801,51.08,,,0.0,0.0,,entertainment,credit,523.0,0.0,1.0,-0.8296,pos,0.0,0.78,,0
TXN0000802,332.34,,mobile,0.0,0.0,,entertainment,credit,,,1.0,6.22,pos,1.0,,0.0,0
TXN0000803,126.29,18.0,mobile,0.0,,0.0,healthcare,credit,305.0,,1.0,-0.5545,pos,,51.3,1.0,0
TXN0000804,37.97,,mobile,0.0,0.0,,retail,prepaid,250.0,,1.0,-0.8089,online,0.0,,,0
TXN0000805,23.71,,mobile,1.0,0.0,1.0,retail,credit,222.0,0.0,1.0,-0.9124,pos,1.0,12.14,1.0,0
TXN0000806,101.98,8.0,mobile,0.0,0.0,0.0,travel,debit,,0.0,1.0,,online,0.0,,,0
TXN0000807,450.4,20.0,mobile,,0.0,1.0,entertainment,debit,1574.0,,1.0,1.0816,,,20.16,,0
TXN0000808,316.42,6.0,desktop,0.0,,0.0,travel,credit,266.0,0.0,1.0,6.3093,mobile_app,0.0,0.43,1.0,0
TXN0000809,10.07,17.0,tablet,0.0,0.0,2.0,travel,credit,242.0,0.0,1.0,-0.9514,pos,,16.83,1.0,0
TXN0000810,202.47,,mobile,0.0,1.0,,healthcare,credit,168.0,0.0,1.0,3.5955,online,,58.97,1.0,0
TXN0000811,,21.0,mobile,0.0,0.0,0.0,healthcare,debit,630.0,0.0,1.0,,pos,0.0,10.84,1.0,0
TXN0000812,1048.29,5.0,mobile,1.0,,,groceries,debit,1.0,3.0,0.0,14.2905,online,0.0,843.18,,1
TXN0000813,169.51,17.0,desktop,0.0,0.0,1.0,retail,debit,,0.0,,0.1863,online,1.0,42.92,,0
TXN0000814,45.31,18.0,mobile,0.0,0.0,1.0,groceries,,25.0,0.0,1.0,-0.5493,online,1.0,1.78,1.0,0
TXN0000815,421.51,10.0,tablet,,0.0,1.0,,credit,1002.0,0.0,1.0,1.7355,mobile_app,0.0,4.68,1.0,0
TXN0000816,90.82,15.0,desktop,0.0,0.0,0.0,groceries,debit,,,,-0.3196,online,1.0,11.92,,0
TXN0000817,136.91,16.0,tablet,0.0,0.0,,travel,debit,306.0,0.0,1.0,3.2285,pos,0.0,,1.0,0
TXN0000818,,22.0,mobile,0.0,,,retail,prepaid,1120.0,0.0,1.0,-0.1456,pos,0.0,,1.0,0
TXN0000819,300.4,6.0,desktop,0.0,0.0,0.0,groceries,credit,563.0,0.0,1.0,0.4642,atm,1.0,,1.0,0
TXN0000820,48.9,,mobile,0.0,0.0,2.0,retail,credit,30.0,,1.0,-0.8913,online,0.0,54.95,1.0,0
TXN0000821,162.61,17.0,tablet,0.0,0.0,0.0,groceries,,1207.0,,1.0,0.7011,pos,0.0,83.74,,0
TXN0000822,43.56,19.0,desktop,0.0,0.0,2.0,groceries,debit,305.0,,1.0,,pos,0.0,11.87,,0
TXN0000823,77.4,21.0,desktop,1.0,0.0,1.0,groceries,credit,129.0,,1.0,-0.8075,pos,0.0,40.26,,0
TXN0000824,40.03,,desktop,1.0,1.0,1.0,retail,credit,1248.0,0.0,0.0,-0.8481,mobile_app,0.0,18.4,1.0,0
TXN0000825,298.6,4.0,mobile,0.0,1.0,0.0,travel,credit,,1.0,1.0,0.8663,online,1.0,32.59,1.0,0
TXN0000826,18.82,15.0,mobile,0.0,0.0,1.0,travel,credit,54.0,,1.0,-0.8719,pos,,3.52,1.0,0
TXN0000827,33.4,8.0,tablet,0.0,,0.0,entertainment,credit,283.0,,1.0,-0.9177,online,,22.62,1.0,0
TXN0000828,56.12,12.0,desktop,0.0,,,travel,debit,,0.0,1.0,0.4535,atm,0.0,,1.0,0
TXN0000829,,9.0,,0.0,0.0,2.0,healthcare,debit,108.0,0.0,1.0,-0.5805,pos,,5.64,1.0,0
TXN0000830,132.5,7.0,mobile,0.0,0.0,1.0,entertainment,credit,356.0,,,,atm,0.0,26.4,1.0,0
TXN0000831,182.32,15.0,mobile,1.0,0.0,0.0,healthcare,credit,,0.0,1.0,-0.8318,online,1.0,39.44,1.0,0
TXN0000832,231928.95,13.0,desktop,0.0,0.0,1.0,retail,credit,509.0,,1.0,,atm,0.0,11.16,1.0,0
TXN0000833,61.56,8.0,mobile,0.0,0.0,1.0,,credit,,0.0,,-0.6489,pos,0.0,11.76,,0
TXN0000834,13.13,11.0,mobile,0.0,0.0,0.0,entertainment,credit,1655.0,1.0,1.0,-0.8274,online,0.0,16.44,,0
TXN0000835,178.12,20.0,mobile,0.0,0.0,0.0,travel,,662.0,0.0,,0.5558,online,0.0,0.68,1.0,0
TXN0000836,,,mobile,0.0,2.0,,electronics,virtual,8.0,4.0,0.0,41.0436,mobile_app,0.0,1057.13,,1
TXN0000837,145.06,20.0,mobile,0.0,0.0,2.0,entertainment,credit,475.0,0.0,1.0,0.6074,online,0.0,6.42,1.0,0
TXN0000838,,8.0,tablet,0.0,0.0,,entertainment,credit,636.0,,1.0,-0.4565,pos,0.0,13.64,1.0,0
TXN0000839,23.17,13.0,mobile,0.0,,1.0,travel,,276.0,1.0,1.0,-0.9005,mobile_app,0.0,17.2,1.0,0
TXN0000840,31.42,12.0,tablet,0.0,0.0,1.0,retail,debit,745.0,,1.0,-0.8709,atm,1.0,19.8,,0
TXN0000841,,9.0,mobile,0.0,1.0,0.0,travel,credit,172.0,0.0,1.0,-0.6177,atm,0.0,10.53,1.0,0
TXN0000842,,19.0,mobile,0.0,0.0,2.0,entertainment,credit,2088.0,0.0,,-0.8975,,1.0,44.26,,0
TXN0000843,745.12,19.0,desktop,1.0,4.0,5.0,gambling,credit,,,0.0,,online,,,0.0,1
TXN0000844,31.89,6.0,desktop,0.0,0.0,1.0,healthcare,debit,1707.0,0.0,0.0,0.329,atm,1.0,22.97,1.0,0
TXN0000845,134.54,7.0,desktop,0.0,0.0,2.0,electronics,credit,94.0,0.0,,-0.6042,pos,1.0,12.02,1.0,0
TXN0000846,234.11,13.0,desktop,0.0,0.0,0.0,,credit,79.0,0.0,1.0,-0.7244,mobile_app,0.0,,1.0,0
TXN0000847,394.78,12.0,desktop,0.0,0.0,0.0,healthcare,credit,601.0,,1.0,0.3994,atm,0.0,4.68,,0
TXN0000848,55.25,16.0,,0.0,0.0,,travel,credit,742.0,0.0,0.0,0.2824,pos,0.0,7.21,,0
TXN0000849,817.87,11.0,mobile,0.0,0.0,0.0,travel,debit,,0.0,0.0,12.3015,atm,1.0,12.81,1.0,0
TXN0000850,91.8,12.0,,0.0,0.0,,entertainment,prepaid,225.0,0.0,1.0,,pos,,32.41,1.0,0
TXN0000851,76.75,15.0,mobile,0.0,0.0,3.0,groceries,debit,180.0,0.0,1.0,-0.728,,0.0,60.74,1.0,0
TXN0000852,42.72,10.0,mobile,0.0,,0.0,,credit,139.0,0.0,1.0,-0.8683,mobile_app,1.0,0.69,1.0,0
TXN0000853,369.84,7.0,desktop,0.0,0.0,2.0,healthcare,debit,872.0,,1.0,2.5282,,0.0,,,0
TXN0000854,950.22,2.0,tablet,1.0,2.0,11.0,groceries,virtual,,3.0,0.0,,online,0.0,310.54,1.0,1
TXN0000855,896885.69,17.0,mobile,0.0,0.0,1.0,retail,debit,,0.0,1.0,1179.2165,online,0.0,21.7,1.0,0
TXN0000856,58.63,19.0,mobile,0.0,0.0,2.0,groceries,debit,316.0,0.0,1.0,-0.5143,pos,0.0,18.59,1.0,0
TXN0000857,29.68,,mobile,0.0,0.0,3.0,,prepaid,1019.0,0.0,1.0,-0.7708,pos,0.0,10.89,1.0,0
TXN0000858,62.68,16.0,unknown,0.0,0.0,2.0,entertainment,credit,1672.0,0.0,1.0,-0.6446,online,,14.26,,0
TXN0000859,41.18,23.0,,0.0,0.0,1.0,groceries,debit,717.0,0.0,1.0,,online,0.0,9.23,,0
TXN0000860,213.32,15.0,mobile,0.0,0.0,,retail,debit,,0.0,1.0,2.3631,pos,0.0,41.61,,0
TXN0000861,62.78,16.0,desktop,0.0,1.0,,electronics,credit,4391.0,0.0,1.0,,mobile_app,0.0,1.61,1.0,0
TXN0000862,13.36,7.0,desktop,,0.0,1.0,gambling,credit,189.0,0.0,1.0,-0.9631,pos,0.0,2.02,1.0,0
TXN0000863,7666.58,22.0,desktop,0.0,4.0,9.0,gambling,debit,,,0.0,,online,0.0,110.36,0.0,1
TXN0000864,142.28,11.0,mobile,0.0,0.0,,electronics,credit,3009.0,0.0,1.0,-0.5238,online,0.0,16.25,1.0,0
TXN0000865,,15.0,mobile,0.0,0.0,1.0,electronics,credit,1262.0,0.0,1.0,-0.758,pos,1.0,11.29,1.0,0
TXN0000866,112.94,8.0,tablet,0.0,0.0,1.0,travel,debit,185.0,0.0,1.0,2.0571,mobile_app,0.0,42.86,1.0,0
TXN0000867,126.68,13.0,,0.0,0.0,1.0,gambling,credit,162.0,0.0,1.0,1.0201,pos,0.0,15.09,,0
TXN0000868,97.72,22.0,mobile,0.0,,,gambling,credit,731.0,0.0,1.0,0.2756,online,,11.53,,0
TXN0000869,113.42,11.0,unknown,0.0,0.0,1.0,gambling,credit,,0.0,1.0,0.0909,atm,,,,0
TXN0000870,180.9,18.0,desktop,,,3.0,electronics,,1244.0,0.0,1.0,1.6704,mobile_app,0.0,9.84,1.0,0
TXN0000871,245.18,,,0.0,0.0,0.0,groceries,debit,2419.0,0.0,1.0,-0.0871,online,0.0,55.51,1.0,0
TXN0000872,344.75,13.0,mobile,0.0,0.0,0.0,healthcare,credit,800.0,1.0,1.0,-0.1078,pos,0.0,26.09,1.0,0
TXN0000873,74.61,12.0,desktop,0.0,0.0,1.0,groceries,credit,607.0,0.0,1.0,,mobile_app,0.0,,1.0,0
TXN0000874,1033.56,22.0,,1.0,2.0,3.0,gambling,debit,83.0,,0.0,4.9946,online,,,0.0,1
TXN0000875,,11.0,mobile,0.0,0.0,3.0,groceries,prepaid,406.0,0.0,1.0,0.47,online,1.0,7.49,,0
TXN0000876,465.19,17.0,mobile,0.0,0.0,1.0,,credit,24.0,0.0,1.0,,pos,0.0,3.39,1.0,0
TXN0000877,207.27,8.0,mobile,0.0,0.0,0.0,groceries,credit,268.0,0.0,1.0,-0.6223,atm,0.0,20.18,1.0,0
TXN0000878,,12.0,tablet,0.0,0.0,1.0,healthcare,debit,423.0,0.0,1.0,1.3921,atm,1.0,34.05,,0
TXN0000879,,17.0,mobile,0.0,0.0,1.0,travel,debit,57.0,,1.0,-0.5921,pos,1.0,0.1,1.0,0
TXN0000880,47.15,6.0,tablet,0.0,0.0,,retail,debit,835.0,0.0,1.0,-0.875,,0.0,8.59,,0
TXN0000881,,20.0,desktop,0.0,,1.0,groceries,credit,,,1.0,-0.8574,pos,0.0,3.82,1.0,0
TXN0000882,318.0,7.0,desktop,0.0,0.0,1.0,groceries,,2476.0,0.0,1.0,0.1463,atm,0.0,38.24,1.0,0
TXN0000883,49.91,13.0,mobile,0.0,,,travel,debit,,0.0,1.0,,online,0.0,15.96,1.0,0
TXN0000884,,,mobile,0.0,0.0,1.0,retail,credit,232.0,0.0,1.0,-0.5499,online,,20.87,1.0,0
TXN0000885,,14.0,,0.0,0.0,,entertainment,credit,,,1.0,,online,0.0,5.34,1.0,0
TXN0000886,91.56,12.0,mobile,0.0,0.0,0.0,retail,credit,1649.0,0.0,,,pos,0.0,,,0
TXN0000887,95.9,7.0,mobile,0.0,0.0,2.0,retail,,4767.0,0.0,1.0,-0.8148,atm,0.0,8.85,1.0,0
TXN0000888,,,desktop,0.0,0.0,1.0,groceries,credit,913.0,0.0,1.0,,pos,0.0,4.41,,0
TXN0000889,,18.0,desktop,,3.0,,,virtual,4.0,7.0,0.0,10.2905,online,0.0,,,1
TXN0000890,44.64,8.0,,0.0,,,entertainment,debit,20.0,0.0,0.0,,atm,1.0,,1.0,0
TXN0000891,326755.43,18.0,,0.0,0.0,1.0,retail,prepaid,1736.0,0.0,1.0,4951.9348,online,0.0,3.19,1.0,0
TXN0000892,187.79,19.0,,0.0,0.0,3.0,,debit,121.0,0.0,1.0,2.4069,pos,1.0,14.36,1.0,0
TXN0000893,,9.0,desktop,1.0,2.0,,entertainment,virtual,20.0,1.0,0.0,41.1669,pos,0.0,2575.64,0.0,1
TXN0000894,63.6,10.0,mobile,0.0,0.0,0.0,groceries,debit,1330.0,0.0,1.0,1.334,mobile_app,0.0,,,0
TXN0000895,87.77,3.0,tablet,1.0,0.0,,,debit,,0.0,1.0,-0.5,atm,1.0,,1.0,0
TXN0000896,54.52,19.0,desktop,0.0,0.0,1.0,groceries,credit,170.0,0.0,1.0,-0.5946,online,1.0,39.4,1.0,0
TXN0000897,100.33,15.0,mobile,0.0,0.0,3.0,gambling,credit,267.0,0.0,1.0,,online,1.0,,,0
TXN0000898,73.89,18.0,desktop,0.0,0.0,,groceries,debit,,0.0,1.0,-0.781,pos,0.0,27.31,1.0,0
TXN0000899,66.76,14.0,mobile,,0.0,0.0,groceries,prepaid,792.0,0.0,1.0,-0.5512,atm,0.0,7.92,1.0,0
TXN0000900,,13.0,unknown,0.0,0.0,0.0,,debit,1009.0,0.0,1.0,-0.7301,atm,0.0,9.25,,0
TXN0000901,334.49,,desktop,0.0,0.0,1.0,entertainment,debit,400.0,,1.0,,mobile_app,0.0,5.58,,0
TXN0000902,16.98,18.0,mobile,,0.0,3.0,retail,debit,297.0,,1.0,,pos,0.0,36.0,1.0,0
TXN0000903,,19.0,mobile,0.0,0.0,0.0,entertainment,credit,608.0,0.0,1.0,5.2542,atm,,50.53,1.0,0
TXN0000904,,6.0,mobile,0.0,0.0,0.0,healthcare,,,,1.0,0.5818,pos,,31.25,1.0,0
TXN0000905,126.99,9.0,tablet,0.0,0.0,1.0,groceries,credit,292.0,1.0,1.0,-0.8189,online,0.0,1.68,1.0,0
TXN0000906,136.79,12.0,mobile,0.0,0.0,0.0,healthcare,debit,,,1.0,0.112,,,9.83,1.0,0
TXN0000907,732.58,17.0,mobile,0.0,0.0,,,debit,296.0,0.0,1.0,13.4967,,0.0,46.11,,0
TXN0000908,54.27,10.0,mobile,0.0,0.0,2.0,electronics,prepaid,,0.0,1.0,-0.3102,mobile_app,0.0,22.99,,0
TXN0000909,,6.0,unknown,1.0,1.0,9.0,entertainment,virtual,16.0,5.0,,158.2632,,1.0,,0.0,1
TXN0000910,36.59,13.0,tablet,0.0,0.0,0.0,,debit,,0.0,1.0,-0.0984,pos,,17.76,1.0,0
TXN0000911,,3.0,unknown,1.0,1.0,10.0,electronics,credit,30.0,3.0,0.0,17.442,online,0.0,,,1
TXN0000912,184.1,14.0,mobile,0.0,0.0,0.0,gambling,credit,588.0,0.0,1.0,,pos,0.0,,1.0,0
TXN0000913,7292.73,2.0,mobile,,0.0,4.0,electronics,prepaid,2.0,,0.0,,online,1.0,149.38,0.0,1
TXN0000914,421.77,15.0,mobile,0.0,0.0,2.0,groceries,debit,28.0,0.0,1.0,3.8022,online,0.0,38.69,1.0,0
TXN0000915,17.58,12.0,desktop,0.0,1.0,1.0,retail,prepaid,530.0,0.0,1.0,-0.6735,pos,0.0,,1.0,0
TXN0000916,7.57,17.0,,0.0,,2.0,entertainment,credit,895.0,0.0,1.0,-0.8957,online,0.0,,1.0,0
TXN0000917,319.22,2.0,mobile,0.0,0.0,3.0,groceries,credit,24.0,1.0,1.0,-0.5608,pos,1.0,60.44,,0
TXN0000918,216.06,18.0,desktop,0.0,,2.0,groceries,credit,1787.0,0.0,1.0,,mobile_app,0.0,,1.0,0
TXN0000919,,22.0,mobile,0.0,0.0,1.0,retail,debit,621.0,0.0,1.0,-0.8114,mobile_app,0.0,78.0,1.0,0
TXN0000920,152289.6,7.0,mobile,0.0,0.0,1.0,,virtual,2388.0,0.0,,917.828,pos,0.0,19.13,,0
TXN0000921,116.25,18.0,mobile,0.0,0.0,2.0,electronics,credit,65.0,0.0,,0.4251,,1.0,11.93,1.0,0
TXN0000922,,2.0,desktop,0.0,1.0,,gambling,virtual,71.0,,0.0,7.8089,online,1.0,622.96,1.0,1
TXN0000923,,6.0,mobile,1.0,3.0,,travel,debit,,1.0,0.0,,online,0.0,149.85,0.0,1
TXN0000924,184.11,14.0,mobile,0.0,0.0,3.0,electronics,virtual,127.0,0.0,1.0,1.3496,,,21.22,1.0,0
TXN0000925,109.97,20.0,,0.0,0.0,,electronics,credit,104.0,,1.0,-0.209,atm,0.0,,1.0,0
TXN0000926,,10.0,desktop,,0.0,1.0,electronics,credit,,0.0,1.0,1.265,,0.0,,,0
TXN0000927,3782.64,14.0,unknown,1.0,4.0,6.0,crypto,debit,11.0,,0.0,,online,,,0.0,1
TXN0000928,7.14,10.0,desktop,0.0,,1.0,groceries,credit,599.0,,,,,0.0,2.22,1.0,0
TXN0000929,21.77,8.0,,0.0,0.0,0.0,entertainment,debit,,,1.0,,pos,0.0,2.13,1.0,0
TXN0000930,26.36,16.0,mobile,,0.0,1.0,electronics,debit,,,1.0,-0.9234,,0.0,5.23,1.0,0
TXN0000931,,12.0,unknown,1.0,3.0,,entertainment,credit,,,1.0,4.6624,mobile_app,0.0,,1.0,1
TXN0000932,,19.0,mobile,0.0,,,travel,credit,80.0,0.0,1.0,-0.6388,atm,1.0,,1.0,0
TXN0000933,,11.0,mobile,0.0,0.0,1.0,,debit,586.0,0.0,1.0,-0.6394,pos,0.0,39.34,1.0,0
TXN0000934,1653.96,22.0,,1.0,2.0,7.0,gambling,prepaid,44.0,3.0,1.0,,online,0.0,982.46,1.0,1
TXN0000935,105.39,9.0,desktop,0.0,0.0,2.0,electronics,credit,960.0,,1.0,,pos,0.0,7.05,1.0,0
TXN0000936,52.63,6.0,mobile,,0.0,,travel,credit,,0.0,1.0,-0.8838,atm,0.0,28.21,,0
TXN0000937,,12.0,mobile,0.0,1.0,2.0,groceries,debit,142.0,0.0,1.0,-0.2524,atm,0.0,7.33,1.0,0
TXN0000938,249.24,13.0,mobile,0.0,0.0,,healthcare,debit,,0.0,1.0,-0.0196,online,1.0,29.51,1.0,0
TXN0000939,171.6,18.0,mobile,0.0,0.0,,entertainment,credit,24.0,0.0,1.0,5.2418,pos,0.0,3.11,1.0,0
TXN0000940,140.3,11.0,desktop,0.0,0.0,0.0,groceries,,2608.0,0.0,1.0,0.9649,mobile_app,0.0,1.22,1.0,0
TXN0000941,46.91,18.0,desktop,0.0,0.0,,groceries,debit,500.0,0.0,1.0,-0.331,online,0.0,9.9,,0
TXN0000942,89.6,18.0,mobile,0.0,0.0,0.0,groceries,credit,991.0,,1.0,-0.6694,online,,32.17,1.0,0
TXN0000943,73.44,17.0,desktop,1.0,0.0,1.0,travel,debit,901.0,,1.0,-0.1753,online,0.0,18.87,1.0,0
TXN0000944,228.33,13.0,desktop,0.0,0.0,1.0,groceries,credit,398.0,0.0,1.0,,mobile_app,0.0,,,0
TXN0000945,,17.0,mobile,0.0,0.0,1.0,groceries,credit,,,1.0,,online,1.0,40.46,,0
TXN0000946,91.39,23.0,mobile,0.0,0.0,1.0,retail,debit,,0.0,,0.0805,pos,0.0,7.88,1.0,0
TXN0000947,156.52,20.0,mobile,0.0,1.0,2.0,travel,credit,1023.0,0.0,,0.412,pos,0.0,17.11,1.0,0
TXN0000948,,14.0,tablet,0.0,0.0,2.0,retail,credit,134.0,1.0,1.0,,online,0.0,39.44,1.0,0
TXN0000949,94.52,14.0,mobile,0.0,0.0,,,virtual,1626.0,,1.0,-0.5752,mobile_app,0.0,,1.0,0
TXN0000950,,7.0,mobile,0.0,1.0,0.0,retail,credit,249.0,,1.0,,online,1.0,17.12,1.0,0
TXN0000951,112.62,13.0,desktop,,0.0,2.0,entertainment,debit,923.0,0.0,1.0,0.0378,,0.0,,1.0,0
TXN0000952,,17.0,desktop,0.0,0.0,,retail,credit,909.0,1.0,1.0,2.5347,online,0.0,4.16,1.0,0
TXN0000953,102.15,8.0,desktop,0.0,0.0,1.0,retail,credit,,0.0,,2.104,pos,0.0,22.08,,0
TXN0000954,205.1,18.0,,0.0,0.0,1.0,entertainment,credit,59.0,,1.0,,pos,0.0,,1.0,0
TXN0000955,,,unknown,1.0,6.0,,groceries,virtual,18.0,4.0,1.0,3.3851,atm,1.0,843.65,1.0,1
TXN0000956,24.53,13.0,mobile,,0.0,,electronics,credit,459.0,,,,online,0.0,0.08,1.0,0
TXN0000957,227.83,,mobile,0.0,0.0,2.0,,,809.0,0.0,1.0,,mobile_app,1.0,2.0,,0
TXN0000958,70.3,,mobile,0.0,,,retail,credit,347.0,1.0,1.0,-0.4663,pos,0.0,15.66,1.0,0
TXN0000959,,,desktop,0.0,0.0,,,credit,889.0,1.0,1.0,-0.1877,online,0.0,14.99,1.0,0
TXN0000960,23.51,18.0,desktop,0.0,0.0,1.0,groceries,debit,51.0,0.0,,-0.7163,pos,0.0,,1.0,0
TXN0000961,8.89,9.0,desktop,0.0,0.0,0.0,,credit,270.0,0.0,,-0.9722,mobile_app,,21.3,,0
TXN0000962,286.71,6.0,mobile,0.0,1.0,0.0,groceries,,1156.0,0.0,1.0,,pos,0.0,2.58,1.0,0
TXN0000963,362.73,10.0,,1.0,1.0,0.0,entertainment,,617.0,,,6.0465,mobile_app,1.0,0.67,1.0,0
TXN0000964,13.99,12.0,desktop,0.0,0.0,2.0,travel,credit,,1.0,1.0,-0.9675,pos,1.0,10.07,,0
TXN0000965,51.89,13.0,mobile,0.0,0.0,1.0,electronics,debit,408.0,0.0,1.0,-0.0847,pos,0.0,10.36,,0
TXN0000966,7121.97,21.0,mobile,1.0,3.0,,gambling,prepaid,,,0.0,,mobile_app,0.0,,,1
TXN0000967,667927.32,18.0,desktop,0.0,0.0,2.0,groceries,debit,7.0,,1.0,,pos,0.0,,1.0,0
TXN0000968,90.42,13.0,desktop,0.0,0.0,1.0,gambling,credit,179.0,0.0,1.0,-0.604,,1.0,3.01,,0
TXN0000969,266.09,10.0,mobile,0.0,0.0,1.0,,credit,1139.0,,1.0,1.1355,mobile_app,1.0,18.49,,0
TXN0000970,,15.0,tablet,0.0,0.0,0.0,retail,credit,769.0,0.0,1.0,-0.7718,mobile_app,1.0,,1.0,0
TXN0000971,240.73,10.0,mobile,,0.0,3.0,entertainment,debit,1070.0,0.0,1.0,6.3066,pos,0.0,0.42,1.0,0
TXN0000972,89.69,9.0,mobile,0.0,1.0,1.0,electronics,debit,430.0,0.0,1.0,-0.0665,mobile_app,0.0,,,0
TXN0000973,26.39,7.0,mobile,0.0,0.0,,groceries,credit,238.0,,1.0,,mobile_app,,,1.0,0
TXN0000974,,16.0,mobile,0.0,0.0,,entertainment,credit,594.0,0.0,1.0,-0.9917,,1.0,11.71,1.0,0
TXN0000975,,11.0,unknown,0.0,0.0,0.0,retail,credit,334.0,,1.0,0.8244,,0.0,35.3,1.0,0
TXN0000976,67.63,11.0,tablet,0.0,1.0,,travel,credit,294.0,0.0,1.0,,online,1.0,131.43,1.0,0
TXN0000977,,8.0,mobile,0.0,0.0,1.0,entertainment,credit,2142.0,0.0,1.0,0.6075,pos,0.0,,1.0,0
TXN0000978,195.51,11.0,desktop,0.0,0.0,2.0,electronics,debit,79.0,0.0,1.0,5.7101,pos,0.0,4.48,1.0,0
TXN0000979,487491.2,15.0,desktop,0.0,0.0,0.0,electronics,,,0.0,1.0,2571.4988,online,0.0,11.57,,0
TXN0000980,,3.0,desktop,0.0,0.0,3.0,entertainment,debit,270.0,0.0,1.0,6.2327,pos,0.0,11.16,1.0,0
TXN0000981,12.4,8.0,mobile,0.0,,2.0,entertainment,debit,364.0,0.0,1.0,-0.7592,mobile_app,0.0,17.0,,0
TXN0000982,135.66,12.0,,0.0,0.0,,groceries,,1322.0,0.0,1.0,-0.4741,pos,0.0,18.44,1.0,0
TXN0000983,,12.0,mobile,0.0,0.0,1.0,retail,debit,1485.0,0.0,1.0,,,,2.9,1.0,0
TXN0000984,5.89,10.0,desktop,0.0,,2.0,groceries,credit,405.0,,1.0,-0.9716,pos,1.0,9.18,,0
TXN0000985,5.63,8.0,mobile,0.0,0.0,1.0,entertainment,credit,1805.0,,0.0,-0.9768,pos,,,,0
TXN0000986,6.74,12.0,mobile,0.0,1.0,0.0,groceries,debit,1769.0,,1.0,-0.9737,pos,0.0,1.53,1.0,0
TXN0000987,,0.0,tablet,1.0,1.0,5.0,crypto,credit,6.0,,0.0,,online,1.0,,1.0,1
TXN0000988,5.9,14.0,tablet,0.0,0.0,,retail,prepaid,4.0,,1.0,-0.9572,pos,0.0,32.02,1.0,0
TXN0000989,164.36,21.0,mobile,0.0,0.0,2.0,,credit,,0.0,1.0,-0.6181,,0.0,7.07,1.0,0
TXN0000990,154.43,19.0,desktop,,0.0,0.0,retail,,1483.0,0.0,1.0,3.1543,mobile_app,0.0,26.46,1.0,0
TXN0000991,112.07,13.0,desktop,0.0,0.0,,healthcare,debit,1068.0,0.0,1.0,-0.6402,atm,0.0,30.56,,0
TXN0000992,,11.0,,0.0,0.0,0.0,retail,debit,985.0,0.0,1.0,,pos,1.0,34.25,1.0,0
TXN0000993,33.42,7.0,mobile,0.0,0.0,2.0,retail,virtual,390.0,0.0,1.0,-0.8387,atm,1.0,3.35,1.0,0
TXN0000994,135.67,,desktop,0.0,0.0,3.0,electronics,,2214.0,1.0,1.0,-0.5018,pos,0.0,35.87,1.0,0
TXN0000995,97.4,22.0,mobile,0.0,0.0,,entertainment,,,0.0,1.0,0.3029,pos,1.0,37.24,1.0,0
TXN0000996,28.15,15.0,mobile,0.0,0.0,,groceries,credit,447.0,,,,mobile_app,,21.95,1.0,0
TXN0000997,49.76,6.0,mobile,,,5.0,entertainment,debit,1190.0,,1.0,-0.9026,pos,0.0,21.98,1.0,0
TXN0000998,45.23,13.0,mobile,0.0,0.0,0.0,groceries,debit,873.0,0.0,1.0,,pos,0.0,,1.0,0
TXN0000999,,23.0,desktop,1.0,3.0,,travel,virtual,,,0.0,7.8639,mobile_app,0.0,537.7,0.0,1
TXN0001000,51.86,10.0,desktop,0.0,0.0,1.0,,prepaid,493.0,,1.0,0.4247,,0.0,63.7,,0
TXN0001001,66.23,16.0,desktop,0.0,,2.0,travel,,,0.0,1.0,,mobile_app,1.0,1.04,,0
